gene_id	go_terms
LYRU2_2A028859	GO:0005524;GO:0005654;GO:0005829;GO:0006654;GO:0006661;GO:0007205;GO:0016020;GO:0046339;GO:0046834;GO:0050804;GO:0098978
LYRU2_2A022986	GO:0001706;GO:0001707;GO:0001839;GO:0001843;GO:0003149;GO:0003151;GO:0003223;GO:0005615;GO:0007224;GO:0007613;GO:0008045;GO:0008542;GO:0009953;GO:0010628;GO:0010629;GO:0019955;GO:0021510;GO:0021533;GO:0021983;GO:0030336;GO:0030424;GO:0030514;GO:0032991;GO:0035019;GO:0035640;GO:0042060;GO:0042305;GO:0042474;GO:0042733;GO:0042803;GO:0044877;GO:0045668;GO:0045944;GO:0048168;GO:0048318;GO:0048570;GO:0048712;GO:0048863;GO:0050679;GO:0055009;GO:0060044;GO:0060272;GO:0060291;GO:0060302;GO:0060325;GO:0060394;GO:0060425;GO:0060513;GO:0060676;GO:0061037;GO:0061053;GO:0061312;GO:0061384;GO:0061626;GO:0070447;GO:0090090;GO:0090190;GO:0090193;GO:0098793;GO:0099171;GO:1904888;GO:1905006;GO:1990926;GO:2000313;GO:2001234
LYRU2_2A025834	
LYRU2_2A003084	GO:0015914;GO:0031210
LYRU2_2A008904	GO:0003198;GO:0005886;GO:0007219;GO:0030509;GO:0043204;GO:0043491;GO:0045603;GO:0048471;GO:0050848;GO:0051930;GO:0060842;GO:2001214
LYRU2_2A014487	
LYRU2_2A015427	GO:0016020;GO:0019835;GO:0032880;GO:0045666;GO:0045860
LYRU2_2A026311	GO:0001228;GO:0005654;GO:0035914;GO:0045944;GO:0090575
LYRU2_2A034705	GO:0006974;GO:0008286;GO:0010827;GO:0010838;GO:0019905;GO:0045335;GO:0050821;GO:0061178;GO:0071346;GO:1902808
LYRU2_2A013043	GO:0005743;GO:0032991;GO:0033132
LYRU2_2A023058	GO:0007165;GO:0015031;GO:0019901;GO:0030276;GO:0030295;GO:0031954;GO:0032147;GO:0035091;GO:0043130;GO:0045839
LYRU2_2A028901	GO:0005524;GO:0005874;GO:0007018;GO:0008017
LYRU2_2A019583	GO:0006730;GO:0007420;GO:0008270
LYRU2_2A030307	GO:0005730;GO:0006364;GO:0031965
LYRU2_2A009171	GO:0006355;GO:0008270
LYRU2_2A038292	
LYRU2_2A003160	GO:0005737;GO:0016020;GO:0016301;GO:0016310;GO:0043410
LYRU2_2A034914	GO:0005737;GO:0008285;GO:0030014;GO:0030514;GO:0030971;GO:0045668;GO:0045892;GO:0046332;GO:0060212;GO:0060213;GO:0060390;GO:1900153
LYRU2_2A004810	GO:0004867;GO:0005615;GO:0008191;GO:0010951;GO:0030512;GO:0032091;GO:0043392;GO:0048019;GO:0050431;GO:0055001;GO:0060021;GO:2000272
LYRU2_2A015552	GO:0005685;GO:0006376;GO:0016607
LYRU2_2A023711	
LYRU2_2A031907	GO:0005886;GO:0015431;GO:0055085
LYRU2_2A001702	GO:0005891;GO:0034765;GO:0070588
LYRU2_2A009611	GO:0005975;GO:0007283;GO:0030154
LYRU2_2A037495	
LYRU2_2A009579	GO:0051536
LYRU2_2A036859	GO:0031956
LYRU2_2A035528	GO:0042645;GO:0046579
LYRU2_2A024633	GO:0000792;GO:0003677;GO:0004519;GO:0006302;GO:0031297;GO:0031573;GO:0043596;GO:0048476;GO:0072429;GO:0090305
LYRU2_2A019057	GO:0005762;GO:0006412
LYRU2_2A008151	GO:0000287;GO:0005615;GO:0015012;GO:0030145;GO:0030158;GO:0030206;GO:0030210
LYRU2_2A029938	GO:0016020
LYRU2_2A019528	GO:0005581;GO:0005615;GO:0005737;GO:0009410;GO:0016020;GO:0032355;GO:0032964;GO:0038063;GO:0043588;GO:0046872;GO:0048706;GO:0055093;GO:0060346;GO:0071364;GO:1902617
LYRU2_2A013733	GO:0005856;GO:0016012
LYRU2_2A004140	GO:0005654;GO:0007015;GO:0008157;GO:0014069;GO:0016358;GO:0016477;GO:0019722;GO:0030027;GO:0030175;GO:0030308;GO:0030425;GO:0030864;GO:0032587;GO:0042127;GO:0046847;GO:0050804;GO:0051015;GO:0071315;GO:2000474
LYRU2_2A020308	
LYRU2_2A032974	GO:0005524;GO:0005654;GO:0005829;GO:0005967;GO:0006111;GO:0006468;GO:0006885;GO:0008286;GO:0010510;GO:0031670;GO:0034614;GO:0042593;GO:0042803;GO:0050848;GO:0072332
LYRU2_2A003109	GO:0002020;GO:0007155;GO:0007229;GO:0007613;GO:0009897;GO:0016323;GO:0017015;GO:0030111;GO:0030324;GO:0030510;GO:0031527;GO:0034667;GO:0035024;GO:0035640;GO:0043588;GO:0046982;GO:0048333;GO:0060076;GO:0072006;GO:0097060;GO:0097062;GO:0097205;GO:1903078
LYRU2_2A016091	GO:0000978;GO:0001228;GO:0001568;GO:0003682;GO:0005515;GO:0016055;GO:0030509;GO:0031069;GO:0035315;GO:0045944;GO:0071335;GO:0071895
LYRU2_2A024269	GO:0000978;GO:0001227;GO:0005654
LYRU2_2A037251	
LYRU2_2A026560	GO:0001558;GO:0001779;GO:0003688;GO:0003712;GO:0005654;GO:0005829;GO:0008270;GO:0030174;GO:0031098;GO:0032786;GO:0036409;GO:0042393;GO:0043973;GO:0043981;GO:0043982;GO:0043983;GO:0044016;GO:0044154;GO:0045648;GO:0045740;GO:0045815;GO:0045892;GO:0045944;GO:0051726;GO:0072708;GO:0072710;GO:0072716;GO:0072720;GO:0072739;GO:0090240;GO:0090734;GO:1900182;GO:1902035;GO:2000278;GO:2000819
LYRU2_2A000906	
LYRU2_2A014442	GO:0005460;GO:0005471;GO:0005789;GO:0015786;GO:0015866;GO:0015867;GO:0072334
LYRU2_2A022176	GO:0000209;GO:0005737;GO:0016607;GO:0030162;GO:0031463;GO:0031625;GO:0042593;GO:0043161;GO:0043433;GO:0051179;GO:0061629;GO:0140678;GO:1902237;GO:2000676
LYRU2_2A027764	GO:0005576
LYRU2_2A036412	
LYRU2_2A036969	GO:0003735;GO:0005515;GO:0019843;GO:1904841
LYRU2_2A004920	GO:0005035;GO:0005516;GO:0005654;GO:0005737;GO:0005886;GO:0005911;GO:0006886;GO:0006919;GO:0007266;GO:0007411;GO:0007417;GO:0014069;GO:0015026;GO:0016048;GO:0021675;GO:0030336;GO:0031069;GO:0031267;GO:0031625;GO:0032922;GO:0035907;GO:0040037;GO:0042488;GO:0048146;GO:0048406;GO:0051402;GO:0051799;GO:1900182;GO:1902895;GO:1903588;GO:1904646;GO:2001235
LYRU2_2A015183	GO:0001850;GO:0001851;GO:0002639;GO:0003714;GO:0005654;GO:0005769;GO:0005886;GO:0007005;GO:0007202;GO:0008285;GO:0010942;GO:0010944;GO:0016575;GO:0023035;GO:0030308;GO:0031871;GO:0032740;GO:0035632;GO:0039529;GO:0042113;GO:0042177;GO:0042826;GO:0043066;GO:0044830;GO:0045745;GO:0045893;GO:0045917;GO:0046718;GO:0046982;GO:0050821;GO:0050847;GO:0060766;GO:0070373;GO:0070374;GO:0071354;GO:0071897;GO:0072538;GO:0140374;GO:1901224;GO:1990051;GO:2000323
LYRU2_2A033436	GO:0000981;GO:0006357
LYRU2_2A011203	GO:0046872
LYRU2_2A026515	
LYRU2_2A037724	GO:0003730;GO:0005654;GO:0005829;GO:0010494;GO:0010610;GO:0022013;GO:0030027;GO:0030175;GO:0030426;GO:0045182;GO:0048027;GO:0048471;GO:0051028;GO:0070934;GO:0070937;GO:0097150;GO:1900152;GO:1990247;GO:1990904;GO:2000767
LYRU2_2A005471	GO:0005576;GO:0007165;GO:0009749;GO:0016020;GO:0042304;GO:0050796
LYRU2_2A004494	GO:0005654;GO:0005667;GO:0005829;GO:0005886;GO:0006357;GO:0008289;GO:0010628;GO:0016236;GO:0016247;GO:0031902;GO:0032456;GO:0036258;GO:0042803;GO:0043328;GO:0045022;GO:0045732;GO:0048471;GO:0055037;GO:0061635;GO:0090148;GO:1903543;GO:1903772
LYRU2_2A038367	
LYRU2_2A018651	
LYRU2_2A025222	
LYRU2_2A033740	
LYRU2_2A034666	GO:0001227;GO:0001525;GO:0005654;GO:0005667;GO:0008327;GO:0040008;GO:0060527;GO:0060743;GO:1990837
LYRU2_2A003542	
LYRU2_2A012643	GO:0000978;GO:0000981;GO:0005515;GO:0005654;GO:0009952;GO:0009954;GO:0045944;GO:0048704;GO:0060326;GO:0090575
LYRU2_2A021145	
LYRU2_2A003606	GO:0001227;GO:0005654;GO:0007625;GO:0008344;GO:0009952;GO:0019233;GO:0021516;GO:0045638;GO:0048704;GO:1990837
LYRU2_2A016861	GO:0001228;GO:0005829;GO:0009952;GO:0016604;GO:0030099;GO:0045944;GO:0048704;GO:0090190
LYRU2_2A020773	GO:0001501;GO:0003677;GO:0006357;GO:0009790;GO:0009952
LYRU2_2A003993	
LYRU2_2A012381	GO:0000981;GO:0006357;GO:0009952;GO:0034101;GO:0048704
LYRU2_2A020033	GO:0001228;GO:0001650;GO:0005654;GO:0005829;GO:0009952;GO:0045446;GO:0045944;GO:0048704
LYRU2_2A028929	GO:0000978;GO:0000981;GO:0002011;GO:0005654;GO:0005813;GO:0009952;GO:0045944;GO:0048103;GO:0048536;GO:0048539;GO:0048704;GO:0060216;GO:0060218;GO:0071425;GO:2000738
LYRU2_2A009544	
LYRU2_2A017755	GO:0002011;GO:0005654;GO:0009952;GO:0009953;GO:0021569;GO:0021570;GO:0021612;GO:0045944;GO:0048704;GO:0048857;GO:1990837
LYRU2_2A025972	GO:0001228;GO:0005654;GO:0005829;GO:0009952;GO:0019904;GO:0021570;GO:0021571;GO:0021612;GO:0021754;GO:0045944;GO:0048646;GO:0048704
LYRU2_2A019541	
LYRU2_2A028429	GO:0001954;GO:0002821;GO:0005654;GO:0005829;GO:0005911;GO:0016301;GO:0016310;GO:0019901;GO:0019903;GO:0033625;GO:0033634;GO:0034116;GO:0042101;GO:0042169;GO:0044853;GO:0045944;GO:0050852;GO:0072659;GO:1903039
LYRU2_2A036507	GO:0016020;GO:0035091
LYRU2_2A026465	GO:0000781;GO:0001939;GO:0001940;GO:0003677;GO:0003682;GO:0005721;GO:0005819;GO:0006325;GO:0006974;GO:0010369;GO:0035064;GO:0042802;GO:0060090;GO:0090734;GO:1990226
LYRU2_2A018239	GO:0003700;GO:0005789;GO:0006355;GO:0008203;GO:0008289;GO:0034599
LYRU2_2A011860	GO:0006890;GO:0015031;GO:0030126
LYRU2_2A036472	GO:0005730;GO:0005813;GO:0005829;GO:0005874;GO:0007095;GO:0008283;GO:0010921;GO:0030262;GO:0030332;GO:0030968;GO:0031398;GO:0032088;GO:0032991;GO:0042177;GO:0043407;GO:0044387;GO:0044389;GO:0045944;GO:0051019;GO:0051059;GO:0060318;GO:0071569;GO:0097371;GO:1900182;GO:1901798
LYRU2_2A031776	
LYRU2_2A023531	GO:0008615;GO:0010181;GO:0030170;GO:0042803;GO:0042823
LYRU2_2A014667	GO:0000978;GO:0001227;GO:0005654;GO:0035264;GO:0042826
LYRU2_2A034179	GO:0000981;GO:0006357;GO:0042481
LYRU2_2A023773	GO:0016805;GO:0070004
LYRU2_2A009172	GO:0004865;GO:0035307;GO:0043086
LYRU2_2A036179	GO:0005762
LYRU2_2A030388	GO:0008289
LYRU2_2A019689	GO:0000976;GO:0001227;GO:0001228;GO:0002296;GO:0009615;GO:0032703;GO:0043025;GO:0043161;GO:0045944;GO:0048304;GO:0071310;GO:0072676;GO:2000329;GO:2000552;GO:2000556
LYRU2_2A031022	GO:0005829;GO:0006404;GO:0006610;GO:0007079;GO:0007080;GO:0008139;GO:0008233;GO:0010494;GO:0019904;GO:0030953;GO:0031267;GO:0031291;GO:0031965;GO:0040001;GO:0042564;GO:0046872;GO:0051879;GO:0061608;GO:0061676;GO:0071782;GO:0090307
LYRU2_2A000533	GO:0005829;GO:0006508;GO:0008237;GO:0008270;GO:0016020;GO:0071456
LYRU2_2A009188	
LYRU2_2A017369	GO:0005886;GO:0007186;GO:0007601;GO:0044292;GO:0072659
LYRU2_2A016115	GO:0016567;GO:0035556
LYRU2_2A009287	GO:0007165;GO:0050790
LYRU2_2A034285	GO:0016310;GO:0030334;GO:0034446;GO:0061001;GO:0110165
LYRU2_2A026073	GO:0031491;GO:0034729;GO:0035811;GO:0035812;GO:0036359;GO:0042393;GO:0045944;GO:0046872;GO:0070295
LYRU2_2A021494	
LYRU2_2A012130	GO:0005654;GO:0005829;GO:0019774;GO:0043161
LYRU2_2A008836	GO:0005525;GO:0005654;GO:0005776;GO:0005886;GO:0016308;GO:0042803;GO:0046627;GO:0061909;GO:0090217;GO:1902635;GO:2000786
LYRU2_2A029265	GO:0016607;GO:0071006
LYRU2_2A013003	
LYRU2_2A004308	GO:0001223;GO:0002181;GO:0003735;GO:0005654;GO:0005730;GO:0008284;GO:0010628;GO:0014069;GO:0031625;GO:0032986;GO:0050821;GO:0070180;GO:0072717;GO:1901798;GO:1903450;GO:1904667;GO:1990948;GO:2000059
LYRU2_2A010233	GO:0006811;GO:0015075;GO:0030864;GO:0046872;GO:0051015
LYRU2_2A001527	
LYRU2_2A028720	GO:0005737;GO:0005886;GO:0043235
LYRU2_2A000738	GO:0005525
LYRU2_2A007160	GO:0005891;GO:0034765;GO:0042383;GO:0070588
LYRU2_2A036894	GO:0003735;GO:0005730;GO:0042788;GO:0070180;GO:1990932
LYRU2_2A023164	
LYRU2_2A014634	
LYRU2_2A001916	GO:0098685;GO:0098793;GO:0098978;GO:0099575;GO:2000300
LYRU2_2A031887	GO:0000902;GO:0001223;GO:0001525;GO:0001892;GO:0002088;GO:0002154;GO:0003222;GO:0003406;GO:0003677;GO:0003714;GO:0005654;GO:0005730;GO:0006590;GO:0006606;GO:0006702;GO:0007420;GO:0010628;GO:0010839;GO:0016592;GO:0030224;GO:0030331;GO:0030374;GO:0031100;GO:0033148;GO:0035050;GO:0035116;GO:0035162;GO:0035357;GO:0035729;GO:0035855;GO:0042789;GO:0042809;GO:0042974;GO:0042975;GO:0043066;GO:0044877;GO:0045444;GO:0045618;GO:0045648;GO:0045665;GO:0046966;GO:0048822;GO:0050693;GO:0060218;GO:0060261;GO:0060335;GO:0060744;GO:0060745;GO:0060750;GO:0070318;GO:0070562;GO:0070847;GO:0071364;GO:0097067;GO:1990841;GO:2000347
LYRU2_2A031549	GO:0005524;GO:0006468
LYRU2_2A001641	GO:0001662;GO:0008306;GO:0016567;GO:0021695;GO:0031915;GO:0045666;GO:0045944;GO:0046982;GO:0048666;GO:0050850;GO:0051091;GO:0070888;GO:0071257;GO:0071277;GO:0090129;GO:2000297
LYRU2_2A006553	GO:0005737;GO:0007165;GO:0043086
LYRU2_2A015256	GO:0005789;GO:0006701;GO:0015485;GO:0030301;GO:0031902;GO:0042803;GO:0099044;GO:0120009;GO:0120020;GO:0140284
LYRU2_2A006959	GO:0003009;GO:0005829;GO:0007512;GO:0008307;GO:0014898;GO:0030240;GO:0030241;GO:0030674;GO:0030916;GO:0031432;GO:0035995;GO:0036122;GO:0044325;GO:0045214;GO:0048769;GO:0051373;GO:0055003;GO:0055008;GO:0060048;GO:0070080;GO:1990733
LYRU2_2A015075	GO:0032259
LYRU2_2A027722	GO:0006506;GO:0016788
LYRU2_2A036772	GO:0005524;GO:0007169;GO:0008284;GO:0009925;GO:0018108;GO:0030182;GO:0033674;GO:0043235;GO:0043410
LYRU2_2A001084	GO:0005654;GO:0005829;GO:0005886;GO:0010269;GO:0030335;GO:0034451;GO:0043066;GO:0051491
LYRU2_2A009814	GO:0005925;GO:0007165;GO:0010494;GO:0017148;GO:0019901;GO:0030335;GO:0034063;GO:0035091;GO:0042802
LYRU2_2A032105	GO:0001228;GO:0005654;GO:0005829;GO:0009617;GO:0030217;GO:0030888;GO:0042803;GO:0042826;GO:0042981;GO:0045577;GO:0045944;GO:0046982;GO:1990841
LYRU2_2A019197	GO:0001675;GO:0002199;GO:0002638;GO:0005576;GO:0006665;GO:0007339;GO:0032922;GO:0044297;GO:0046466
LYRU2_2A006039	
LYRU2_2A031566	
LYRU2_2A028105	GO:0005515;GO:0005789;GO:0005886;GO:0006686;GO:0006940;GO:0010508;GO:0035339;GO:0035579;GO:0042552;GO:0061744;GO:0090156;GO:1900060;GO:1900182;GO:1904221
LYRU2_2A015127	
LYRU2_2A001946	GO:0005546;GO:0005886;GO:0042742;GO:0048471;GO:0070269;GO:0070273
LYRU2_2A027307	GO:0008541;GO:0030234;GO:0042176;GO:0050790
LYRU2_2A019215	GO:0005130;GO:0005615;GO:0006955;GO:0007165;GO:0008083;GO:0008284;GO:0045639
LYRU2_2A007531	
LYRU2_2A010187	GO:0004879;GO:0005654;GO:0008270;GO:0042789;GO:0043565;GO:0045944;GO:0090575
LYRU2_2A001547	GO:0000785;GO:0001222;GO:0001227;GO:0004879;GO:0005737;GO:0005978;GO:0008270;GO:0009755;GO:0010498;GO:0016604;GO:0020037;GO:0030522;GO:0031648;GO:0032922;GO:0034144;GO:0042632;GO:0042749;GO:0043124;GO:0043197;GO:0044321;GO:0045598;GO:0045944;GO:0060086;GO:0061178;GO:0061469;GO:0061889;GO:0070859;GO:0070888;GO:0071222;GO:0071347;GO:0071356;GO:0120163;GO:1903979
LYRU2_2A037869	GO:0016607;GO:0043984;GO:0045893;GO:0072487;GO:1900095
LYRU2_2A019813	GO:0003729;GO:0005085;GO:0006417;GO:0007264;GO:0008298;GO:0016607;GO:0030425;GO:0031625;GO:0031965;GO:0035145;GO:0042802;GO:0048471;GO:0050790;GO:0051028;GO:0071006;GO:2000622
LYRU2_2A016542	GO:0003779;GO:0005524;GO:0005654;GO:0005829;GO:0006270;GO:0016887;GO:0019900;GO:0030071;GO:0032467;GO:0045171;GO:0051233;GO:0051984;GO:0072686
LYRU2_2A007248	GO:0000978;GO:0004879;GO:0005654;GO:0008270;GO:0009755;GO:0030154;GO:0045944;GO:0048384
LYRU2_2A003442	GO:0005922;GO:0010459;GO:0016264;GO:0034220;GO:0086053;GO:0086077;GO:1901845;GO:1903780
LYRU2_2A024120	GO:0000287;GO:0000712;GO:0000775;GO:0000793;GO:0000819;GO:0002244;GO:0003682;GO:0003918;GO:0005080;GO:0005524;GO:0005654;GO:0005730;GO:0005737;GO:0005814;GO:0006265;GO:0006266;GO:0006974;GO:0007143;GO:0008301;GO:0009330;GO:0030263;GO:0040016;GO:0042752;GO:0042803;GO:0042826;GO:0043065;GO:0043130;GO:0045870;GO:0045944;GO:0046982;GO:1905463;GO:1990904
LYRU2_2A020911	GO:0005520;GO:0005615;GO:0010906;GO:0043410;GO:0043568;GO:0044342
LYRU2_2A013921	GO:0008104
LYRU2_2A020225	GO:0002606;GO:0002885;GO:0002922;GO:0007186;GO:0007204;GO:0009897;GO:0019722;GO:0032496;GO:0032649;GO:0032651;GO:0032695;GO:0032735;GO:0035757;GO:0035758;GO:0038115;GO:0038116;GO:0038117;GO:0038121;GO:0045060;GO:0048872;GO:0050862;GO:0090023;GO:0097029;GO:2000510;GO:2000522;GO:2000525;GO:2000526
LYRU2_2A011777	GO:0005524;GO:0006183;GO:0006228;GO:0006241;GO:0016310
LYRU2_2A012745	GO:0005654;GO:0006337;GO:0008080;GO:0016514;GO:0016922;GO:0045892
LYRU2_2A004294	GO:0005882
LYRU2_2A029714	GO:0005882
LYRU2_2A021502	GO:0007568;GO:0031069;GO:0045095;GO:0045109;GO:0046982
LYRU2_2A027995	GO:0005882
LYRU2_2A000052	GO:0005882
LYRU2_2A006341	
LYRU2_2A036146	GO:0005198;GO:0005882;GO:0061303
LYRU2_2A005832	GO:0005882
LYRU2_2A034932	GO:0005882;GO:0030855;GO:0045109
LYRU2_2A031400	GO:0005882;GO:0030855;GO:0045109
LYRU2_2A022809	GO:0005882
LYRU2_2A015490	
LYRU2_2A006827	
LYRU2_2A038388	
LYRU2_2A020834	
LYRU2_2A012328	
LYRU2_2A030046	
LYRU2_2A018073	
LYRU2_2A000995	
LYRU2_2A035724	
LYRU2_2A027055	
LYRU2_2A024966	
LYRU2_2A016742	
LYRU2_2A012023	
LYRU2_2A003758	
LYRU2_2A027801	
LYRU2_2A005128	
LYRU2_2A029903	
LYRU2_2A022576	
LYRU2_2A027375	
LYRU2_2A018893	
LYRU2_2A005526	
LYRU2_2A036231	
LYRU2_2A010920	
LYRU2_2A038020	GO:0045095
LYRU2_2A032649	
LYRU2_2A027133	GO:0005882;GO:0030855;GO:0045109
LYRU2_2A028199	GO:0005882
LYRU2_2A036639	GO:0005882;GO:0030855;GO:0045109
LYRU2_2A002651	GO:0005882;GO:0030855;GO:0045109
LYRU2_2A011395	GO:0005882
LYRU2_2A023976	GO:0005882;GO:0030855;GO:0045109
LYRU2_2A003430	GO:0005882
LYRU2_2A007949	GO:0045095;GO:0045616
LYRU2_2A016531	GO:0007010;GO:0045095
LYRU2_2A017276	GO:0005882;GO:0097110
LYRU2_2A022885	GO:0007219;GO:0008307;GO:0016327;GO:0030018;GO:0030855;GO:0042383;GO:0043034;GO:0043627;GO:0045109;GO:0045214;GO:0060706;GO:1990357
LYRU2_2A016484	
LYRU2_2A003353	GO:0005882
LYRU2_2A005089	GO:0005198;GO:0005737;GO:0007568;GO:0030216;GO:0045095;GO:0045110;GO:0045178;GO:0048863;GO:1990254
LYRU2_2A035228	GO:0002009;GO:0005200;GO:0005882;GO:0006954;GO:0007568;GO:0030336;GO:0031424;GO:0045087;GO:0045104;GO:0051546;GO:0061436
LYRU2_2A026470	GO:0005198;GO:0005515;GO:0005737;GO:0030307;GO:0031069;GO:0031424;GO:0045095;GO:0045109;GO:0045727;GO:0051798
LYRU2_2A018197	GO:0005882;GO:0030855;GO:0045109
LYRU2_2A000987	GO:0003743;GO:0005515;GO:0006446;GO:0009048;GO:0016282;GO:0043024
LYRU2_2A028817	GO:0005615;GO:0007186;GO:0032094
LYRU2_2A022386	
LYRU2_2A013128	
LYRU2_2A002374	GO:0005198;GO:0005856;GO:0005912;GO:0007155;GO:0016342;GO:0030018;GO:0030057;GO:0031672;GO:0045294;GO:0045296
LYRU2_2A030102	GO:0005509;GO:0005528;GO:0005758;GO:0006457;GO:0016020;GO:0017185;GO:0018208;GO:0030199;GO:0035909;GO:0042060;GO:0085029
LYRU2_2A019710	GO:0000287;GO:0005737;GO:0009117;GO:0106411
LYRU2_2A018695	GO:0005737;GO:0007286;GO:0008584;GO:0009566;GO:0016567;GO:0048808;GO:0048873
LYRU2_2A038297	
LYRU2_2A025104	GO:0007420;GO:0007507;GO:0030324;GO:0036158;GO:0060287;GO:0090660;GO:0097728;GO:0097729;GO:0120197;GO:0120228;GO:0120229
LYRU2_2A019118	GO:0004113;GO:0005615;GO:0005886;GO:0007409;GO:0008344;GO:0009214;GO:0009636;GO:0042470;GO:0043209;GO:0048709
LYRU2_2A013734	
LYRU2_2A002658	
LYRU2_2A006686	GO:0005525;GO:0005737;GO:0006954;GO:0010803;GO:0032484;GO:0032794;GO:0043122;GO:0043129;GO:0048286
LYRU2_2A034684	GO:0008270
LYRU2_2A028610	GO:0003724;GO:0003725;GO:0003727;GO:0005524;GO:0005737;GO:0008270;GO:0009617;GO:0016740;GO:0016887;GO:0032480;GO:0032728;GO:0039534;GO:0039536;GO:0045824;GO:1900245;GO:1900246
LYRU2_2A015865	GO:0001756;GO:0001819;GO:0001843;GO:0003682;GO:0003713;GO:0005813;GO:0007616;GO:0010484;GO:0021537;GO:0022037;GO:0030901;GO:0031063;GO:0031647;GO:0033276;GO:0035264;GO:0035522;GO:0042826;GO:0043983;GO:0043997;GO:0044154;GO:0045252;GO:0045589;GO:0045722;GO:0045944;GO:0045995;GO:0046600;GO:0048144;GO:0048167;GO:0051302;GO:0061035;GO:0072686;GO:0090043;GO:0106077;GO:0106078;GO:0106227;GO:0106229;GO:0140297;GO:0140672;GO:1903010;GO:2000036
LYRU2_2A000027	
LYRU2_2A037553	GO:0005525;GO:0005811;GO:0005886;GO:0006886;GO:0007032;GO:0019003;GO:0030100;GO:0030139;GO:0031901;GO:0032456;GO:0042470;GO:0048227
LYRU2_2A022369	GO:0016020;GO:0034765;GO:0071805
LYRU2_2A011542	GO:0005791;GO:0007218;GO:0030431;GO:0031410;GO:0031771;GO:0031772;GO:0042594;GO:0042755;GO:0046928;GO:0048471;GO:0051971;GO:0120162
LYRU2_2A029906	
LYRU2_2A023102	GO:0001228;GO:0001553;GO:0005737;GO:0007259;GO:0019218;GO:0019221;GO:0019530;GO:0019915;GO:0030856;GO:0032355;GO:0032743;GO:0032819;GO:0032825;GO:0033033;GO:0033077;GO:0035259;GO:0040018;GO:0042104;GO:0042448;GO:0042803;GO:0043029;GO:0045579;GO:0045588;GO:0045647;GO:0045648;GO:0045931;GO:0045944;GO:0045954;GO:0046543;GO:0046544;GO:0048541;GO:0050729;GO:0060397;GO:0070669;GO:0070670;GO:0070672;GO:0071363;GO:0097531
LYRU2_2A031611	GO:0003700;GO:0005737;GO:0006355;GO:0060397
LYRU2_2A001103	GO:0003700;GO:0005737;GO:0006357;GO:0007165;GO:0045893;GO:0090575
LYRU2_2A009798	
LYRU2_2A028506	GO:0006361;GO:0006363;GO:0009303;GO:0009306;GO:0032991;GO:0042134;GO:0042802;GO:2000147
LYRU2_2A001279	GO:0046961;GO:1902600
LYRU2_2A006543	GO:0007040;GO:0021680;GO:0030200;GO:0042474;GO:0043202;GO:0045475;GO:0046548;GO:0060119;GO:0070062
LYRU2_2A015515	GO:0005524;GO:0015937;GO:0016491;GO:0046983
LYRU2_2A031906	GO:0000978;GO:0001227;GO:0005654;GO:0005829;GO:0031965;GO:0042803;GO:0045944;GO:0046982;GO:0061629
LYRU2_2A006505	GO:0000794;GO:0003690;GO:0005654;GO:0007129;GO:0010774;GO:0030374;GO:0045893;GO:0050790;GO:0120230;GO:0120231
LYRU2_2A007429	GO:0016020;GO:0061709
LYRU2_2A038404	
LYRU2_2A034795	GO:0007165
LYRU2_2A030559	GO:0006955;GO:0007186;GO:0007204;GO:0016020;GO:0016493;GO:0070098
LYRU2_2A003230	GO:0005886;GO:0007005;GO:0007010;GO:0007409;GO:0019227;GO:0022010;GO:0022011;GO:0030913;GO:0033010;GO:0033270;GO:0050884;GO:0050885;GO:0071205;GO:0097106;GO:0098529;GO:1990227
LYRU2_2A018328	GO:0035098;GO:0046976;GO:0070734
LYRU2_2A019869	GO:0008277;GO:0015026;GO:0016020
LYRU2_2A034778	GO:0005198;GO:0005829;GO:0007175;GO:0042803;GO:0043328
LYRU2_2A007719	GO:0005524;GO:0006468
LYRU2_2A023142	GO:0033617;GO:0070131
LYRU2_2A013745	
LYRU2_2A005537	GO:0007283;GO:0035861;GO:0051445
LYRU2_2A016368	GO:0000423;GO:0005776;GO:0005789;GO:0005802;GO:0005829;GO:0006468;GO:0006995;GO:0007040;GO:0008285;GO:0010008;GO:0010508;GO:0010613;GO:0016604;GO:0019901;GO:0031625;GO:0031966;GO:0032465;GO:0032801;GO:0034271;GO:0034272;GO:0036092;GO:0042149;GO:0042802;GO:0043066;GO:0043548;GO:0043652;GO:0045022;GO:0045324;GO:0045335;GO:0048666;GO:0050435;GO:0050790;GO:0051020;GO:0051707;GO:0097352;GO:0098780;GO:1902425;GO:1902902;GO:2000378;GO:2001244
LYRU2_2A027558	GO:0005654;GO:0005829;GO:0008233;GO:0008537;GO:0010950;GO:0042802;GO:0061133;GO:0061136;GO:0097371;GO:2000045;GO:2001237
LYRU2_2A036994	GO:0005886;GO:0007601;GO:0008131;GO:0009308;GO:0048038
LYRU2_2A038395	
LYRU2_2A022056	GO:0005789;GO:0005980;GO:0006094;GO:0006641;GO:0008202;GO:0010468;GO:0015760;GO:0016773;GO:0035264;GO:0042301;GO:0042593;GO:0042632;GO:0046415;GO:0051156
LYRU2_2A031657	GO:0003676;GO:0004813;GO:0005524;GO:0006419;GO:0106074
LYRU2_2A031819	
LYRU2_2A021514	
